order_id,product_id,add_to_cart_order,reordered
699916,44359,10,1
1294285,18670,19,0
2623076,37658,3,1
869633,16823,10,0
3244066,1025,31,0
2458945,11983,2,1
2192712,30978,7,0
793836,13877,8,1
3003775,30169,14,0
2755212,8277,2,1
2697587,27086,3,1
1155278,26604,9,1
2399205,40063,10,0
839706,14678,8,0
1066715,11301,2,0
660350,31596,2,1
825940,31471,3,1
578410,17568,8,1
2779425,4210,3,1
3119540,41057,19,1
735725,41331,11,0
980520,22935,12,1
2943025,47877,4,0
3262232,1408,12,1
3175116,19660,12,0
2621854,31506,8,0
2880293,20324,5,0
92985,21376,12,1
2417441,18439,2,0
2596656,35880,1,1
740306,33846,4,0
917768,38729,3,0
2949122,31242,6,0
1065295,41787,19,1
2405828,4960,8,0
713323,33122,1,1
237054,31040,15,0
2709895,3599,6,0
2264051,24852,4,1
2658667,26283,3,0
2850281,21783,52,0
941171,10172,9,1
1280741,27105,10,1
1610783,33768,10,1
2497207,16283,4,1
2378549,19821,3,1
3308471,14996,11,0
2591828,3583,2,1
1593438,34234,6,0
974741,5785,1,1
1763414,33636,11,1
1395794,5716,1,1
1429196,37053,1,1
426109,33480,8,1
3027100,11140,16,1
1514680,15739,6,1
2721308,3957,4,1
805217,19660,5,1
2718176,12456,2,1
1146501,31640,14,1
1005556,46667,17,0
1298920,24852,23,0
936921,48297,19,0
1993705,37658,1,1
760575,14218,5,1
1685347,48171,11,0
3183242,13176,2,1
1970241,25931,5,1
560184,42736,5,1
2665338,22489,13,0
684194,36418,24,1
1303741,10880,1,0
1322117,34590,2,0
668665,38383,8,1
3073602,34126,10,1
1522604,35951,2,1
3372080,26209,6,1
2284699,13128,2,1
603027,17231,6,0
3331239,4605,10,1
452548,2078,6,0
1178840,39681,6,0
2409703,10446,3,1
1485302,18159,7,0
1836384,8769,21,0
807142,15872,11,0
2790967,43988,9,0
73299,42828,14,1
1936812,24852,3,1
2329898,9839,26,0
1545935,35946,10,1
2175132,38985,6,1
2792249,44643,6,0
3003525,30440,7,0
2565780,11520,5,1
367021,48455,2,0
3044683,12206,10,0
972684,4920,14,0
2831266,47766,2,1
1418650,5612,3,1
1217026,4674,11,0
3416971,34050,26,1
147928,38383,17,0
679388,1468,14,0
3388692,48732,4,0
45546,21526,6,1
27800,39877,10,1
2925731,16752,20,0
739201,21903,1,1
1017092,30949,23,1
43998,28199,1,0
941748,5198,29,0
2630785,3873,5,1
1618012,23516,1,1
3074833,43122,4,1
3170423,5876,27,1
2817952,24852,3,0
808044,33452,7,1
241606,32402,8,1
1276519,22963,4,0
264046,260,14,0
1476583,39928,16,1
1846808,42719,43,0
1037758,11782,12,1
2495202,2962,2,0
3291288,47788,1,1
1712213,33037,9,1
71688,45066,4,1
1727351,31927,6,1
2116298,18523,14,1
1134735,41290,5,1
2217289,39527,10,1
1141129,30170,6,0
984830,42625,7,1
2078819,22935,6,0
386894,9444,14,1
1059935,9339,12,1
604661,40706,6,1
570551,41433,6,1
1414827,46979,2,1
2574162,16797,6,1
1761877,43183,39,0
512860,14462,9,1
596711,6656,3,0
153124,41842,9,0
2646744,1337,1,0
2175617,31991,11,1
2925021,24954,15,1
919818,19286,2,0
106858,40199,1,0
111105,34639,6,0
991414,1440,10,0
39464,46969,9,0
1194084,36746,2,0
1231597,46667,9,1
284595,7999,10,0
2225473,33787,12,1
1927960,16714,3,1
1557568,47209,1,1
2144060,35108,6,1
918629,19019,4,1
2085299,44570,7,0
2998315,15528,8,0
2418717,33527,16,0
120920,29921,17,0
2305559,45066,14,0
3062265,47759,10,0
914479,12794,4,1
2533392,35167,7,0
1632443,49683,7,1
2042876,5918,19,1
82605,33827,8,0
174970,20583,2,0
2161913,18150,2,1
758963,25985,1,0
1059926,33401,14,1
393316,24838,8,0
1189348,11980,11,1
2107897,12797,18,0
217968,6193,9,1
2192747,24489,13,0
948158,32939,1,1
1681909,40377,11,0
1650739,25556,1,0
2125192,42699,7,0
2323603,21009,4,0
1784716,21709,23,1
2982035,18811,4,1
103370,11782,10,1
3398919,40214,1,0
1468091,24838,9,1
885737,3061,12,0
2754261,49,12,1
3177721,18418,8,0
1145181,41770,3,0
623039,21543,7,1
2405101,5194,9,1
459854,35951,11,1
2629475,31824,13,1
1729713,10163,7,1
3302549,44625,13,0
1121536,12689,34,0
1835052,6182,6,1
451938,19701,7,0
1385458,35561,5,0
2747213,920,8,0
485652,49141,5,0
3125691,45478,6,0
2354603,27783,8,0
2119802,19660,2,1
1202319,21907,9,0
1772983,46802,8,0
3360625,9839,13,1
368031,19333,3,0
2131386,4605,7,1
1559405,516,1,0
2439302,30385,1,0
1029536,39832,11,1
472708,5134,2,0
654649,9359,5,0
2399775,41354,8,0
2158656,38662,10,0
3099898,17703,6,1
1420734,44142,4,1
1014715,13176,19,1
1109748,2314,6,1
764128,21195,9,1
1941201,7500,6,0
3193470,18926,8,1
850019,38510,4,0
1105292,43904,3,1
1141989,14399,7,1
2048024,37710,3,1
2320184,6825,11,1
260026,22035,1,0
757374,49683,12,1
364715,49683,2,1
2601970,30776,6,1
940359,28862,2,0
2255977,36164,1,1
1699384,47672,2,0
456758,23377,1,0
1517666,47526,5,1
2977993,20896,4,1
890176,45063,17,0
830114,31717,2,1
2527834,11182,14,0
1932342,10492,5,1
872992,33370,2,1
106813,46654,2,0
2362580,21137,5,0
1003449,40712,1,0
2925916,31215,4,1
1318060,6047,5,0
1752677,329,1,1
84981,27250,3,1
829886,23044,6,1
2815857,33647,6,1
388360,33845,8,1
2288742,264,13,1
1848903,1999,22,1
2455327,31059,18,1
176659,40793,1,0
918267,28448,8,0
511590,26209,7,1
333496,7010,8,0
807374,4799,14,1
1621402,7631,1,1
2080857,44948,1,1
2429694,19660,3,1
1718392,43875,2,1
3116352,13083,5,0
1122888,35851,3,1
930293,35988,21,0
1731682,8239,9,0
559189,21137,11,1
2728924,42500,4,1
3116010,13176,2,1
1524375,2099,6,1
3338095,47626,6,0
2092343,12341,12,1
783300,43192,11,0
393767,5621,3,0
1192893,27966,7,1
3314921,34720,16,0
2780154,44570,13,0
1259881,23516,2,0
3242905,46820,12,1
1142713,35622,8,1
2895943,6631,1,1
1050495,28985,16,1
909701,11520,4,1
144651,45,8,1
2885025,25890,2,1
1552397,43961,6,1
2051776,17676,2,1
1977928,34584,15,1
2550348,47900,5,1
1492828,37250,4,1
480666,4399,9,0
2141667,17631,1,0
493242,34012,5,1
1347172,6631,7,0
2105189,43504,6,1
1499306,7179,3,1
971719,7993,6,0
185593,11941,2,1
2317622,23405,3,0
2457427,33810,5,1
2852281,39035,24,1
788602,33198,7,1
2604247,28350,13,0
2099463,47672,5,0
3036996,42224,2,0
2481371,23516,3,1
2374413,5612,3,1
2339709,21137,6,0
1728396,10032,1,1
2607134,40627,6,0
376392,26940,3,1
3176771,19660,5,1
2654072,36117,29,1
1402097,29088,12,0
2361017,17615,3,0
903936,31100,1,0
2485198,39491,4,1
15170,4595,2,1
789014,12099,3,1
1290524,26790,11,1
626975,37719,11,0
893587,5785,1,1
809022,21137,9,1
63272,47626,15,0
2995109,27156,8,1
253805,39409,8,1
2610663,45066,9,0
673035,44375,13,1
3332721,45066,10,0
3151475,17600,11,1
898360,22921,14,1
3030371,22276,9,0
2449327,4799,5,0
45123,17603,5,0
2199554,26499,11,1
858115,46906,1,1
1696208,39108,3,1
2936336,24535,2,1
133719,5707,11,0
2559109,43504,14,1
1427227,29013,22,1
2219982,21137,47,0
2058223,26790,12,0
910692,13176,7,1
2528835,2498,13,0
1113714,38141,9,1
155422,24852,10,1
1348807,21037,17,0
3326239,17985,13,1
1910693,17985,4,0
1033503,21616,6,0
3013486,24236,3,0
2583772,38383,3,1
68966,41787,25,0
233644,24184,2,1
895245,44359,9,1
2472761,29744,26,0
2995643,40939,2,1
741882,17122,1,1
3274123,29898,5,0
947400,47504,18,0
2024074,35042,6,1
1115597,45570,4,0
197203,48415,3,1
1535467,47766,11,1
855657,34262,10,0
692733,39409,5,1
2532742,3481,2,0
3002756,42828,4,1
3224572,8859,2,1
1092215,32857,14,1
2957795,432,3,0
987280,22451,22,0
970015,47759,4,0
1472698,13591,6,1
2500681,29487,10,0
1697758,47379,9,1
2704421,48679,12,1
2492661,35912,20,0
62441,21137,19,1
3017377,2447,24,1
1848813,31635,28,0
2549626,12419,32,0
3158133,12206,1,1
3390270,39275,2,1
2544359,1158,11,0
2641099,47766,2,0
2275773,1468,3,1
535667,24799,10,1
1421428,22617,32,0
1228414,37046,1,1
136106,49630,12,1
548597,27104,10,1
2994223,47912,3,1
1468331,17429,12,1
1400318,19385,6,0
1374215,5077,5,1
238644,12745,5,0
816015,23909,8,0
1794380,21077,4,0
1845309,13176,1,1
972579,42244,3,1
2635248,22260,12,0
3414866,38456,9,0
2770260,9755,2,0
2248370,42460,2,0
411119,13565,15,0
137083,31573,1,0
157278,48679,8,0
2774266,40199,24,0
1112244,5479,3,1
3202101,4853,10,1
2504369,13249,5,0
2176309,40396,8,0
2159023,21938,16,0
3153929,17708,1,1
3304311,31717,14,0
373505,196,1,1
2197513,24518,1,1
3254862,19660,7,1
2325053,24852,8,1
1210028,23991,32,1
2977262,24964,7,1
1601125,3376,33,0
2418921,6184,9,1
3410495,31717,12,0
3020897,15902,8,1
368548,24852,1,1
1123289,43768,2,0
1020253,47209,4,0
2175488,14195,21,0
1426108,47209,2,1
261066,35140,3,1
1969199,13829,22,0
420289,27801,6,0
2052492,22362,2,1
2748716,6489,8,0
1919758,6046,1,1
1192848,17794,2,1
2678269,38928,2,0
627881,24852,2,0
200255,37687,27,1
2511339,5322,22,0
1427684,45504,3,1
2548303,9910,3,0
154951,32923,1,0
2318929,48742,7,1
2880935,18594,7,0
1730796,18465,7,1
2363386,7644,2,1
1191964,4605,2,1
3347305,41061,4,0
3262871,48287,5,0
2149590,10151,3,1
661023,45200,5,0
3324107,9725,8,1
496209,23842,6,1
1931078,40266,4,0
2322181,46520,15,1
1444594,24838,11,0
571862,14218,16,1
3383008,21903,7,1
1753929,21938,6,1
1780707,41806,3,1
3264602,6297,7,0
700260,20574,16,0
1642830,21137,12,0
3088270,20114,4,0
1831945,11577,4,1
2765025,27104,7,1
1115268,31853,3,1
2601811,25504,7,1
3207396,41220,6,1
132631,4957,6,1
1181777,15937,2,0
74398,29662,6,0
318581,1463,10,1
2603998,47766,25,1
820502,42342,2,1
766688,23892,15,1
630010,49198,19,0
823432,34429,1,1
2226547,7644,2,1
176571,30391,12,0
2553370,25824,14,1
653403,12564,4,0
917019,47626,5,1
132938,38949,1,1
3302442,34,18,0
1308882,13629,4,0
572339,46558,24,1
1933505,12732,6,1
664380,23362,17,1
2765693,25832,28,0
2312484,21137,7,1
886916,46820,9,1
2174193,45116,9,1
1473216,48626,3,1
1396075,43122,16,1
799293,21137,6,1
2221335,38293,18,1
691248,38650,2,0
1217746,31040,6,1
441173,31371,15,1
1465324,37055,4,0
926058,31343,23,1
2030617,46676,2,0
517950,22963,2,1
1955612,11123,10,0
3034745,21295,6,0
1501862,31564,12,0
1305189,17600,3,1
1309677,24954,3,0
670104,47570,10,0
1052830,25495,12,1
2007659,26857,2,1
38316,44449,5,1
2644479,11983,9,1
3161733,37840,3,1
1187827,24852,4,1
12792,26462,8,1
2656119,33352,12,1
2077598,1957,4,0
437280,33055,8,0
2480371,30583,1,0
1418226,8732,4,0
1848770,22825,9,1
729428,32156,7,1
3091838,24184,13,0
3009951,2879,35,0
1607166,29270,3,1
2273816,43961,19,1
576048,16525,9,1
791689,14650,11,0
146276,1940,10,1
2633776,4920,8,1
2771320,4313,2,1
1166018,13176,31,0
880555,25048,10,1
2942204,19408,2,0
584114,21572,11,1
2057904,43631,1,1
1700906,29574,1,1
2914670,14947,7,1
161502,35108,22,1
2765357,27544,4,1
451859,46738,33,0
886859,27336,2,1
2801826,24852,1,1
2343962,32078,5,1
2451436,5876,2,0
270535,6765,4,1
1004065,43077,12,0
2632025,10504,8,0
2891129,17616,21,1
3217367,37646,2,1
796901,19343,6,0
3275671,40376,20,1
1386399,11760,10,1
2909486,20457,2,0
2155025,1541,3,0
3031159,2977,3,1
2125085,20549,12,1
1121670,27845,6,1
3411903,16185,9,1
2878243,37710,9,1
893626,26915,5,1
255785,22963,11,0
11573,43908,15,0
1254165,38453,2,0
478406,27344,5,1
2895913,1783,3,0
3122952,48785,2,0
2791848,21137,6,1
824032,32403,1,1
671812,22885,5,1
523264,21766,3,0
2620207,27241,18,0
3181359,14477,13,0
1356127,1783,35,0
321063,9852,5,0
1020843,25489,11,0
453851,34477,15,0
3333862,8224,4,0
3156860,25952,21,0
1867172,4796,9,0
1030169,48988,4,0
1751194,27845,7,1
3098702,38689,4,1
2071643,38579,1,1
1320424,47209,1,1
224230,14233,5,1
1092630,4920,8,1
734948,16973,7,1
202042,5785,2,1
2049171,10521,2,0
1248710,26021,13,0
2613984,11440,7,1
3360557,13143,12,0
3123153,17475,1,0
2006920,21260,3,0
23783,49175,5,1
2773800,43122,3,1
557269,24852,1,1
3122877,47977,14,0
665395,40706,19,1
3084690,18105,3,1
149468,43352,4,1
3361087,40199,1,1
1487568,36082,3,1
3138296,11782,8,0
3292764,17795,23,0
1267725,47792,22,0
1074254,45007,8,1
3108928,30170,19,1
94145,12756,4,1
1104637,24852,2,1
3416331,671,35,1
1905781,27968,21,0
3281126,15359,3,0
29752,14579,7,1
2111937,47626,52,1
578947,16185,2,1
41516,20303,6,0
3294172,47209,13,0
2886243,47209,6,1
1485017,24701,2,0
2186232,25527,9,1
1493385,26209,14,1
1567290,21137,8,1
148887,514,1,0
1770589,7607,8,0
2076228,15613,1,0
1929610,2374,7,0
2344863,40063,7,1
773616,21903,13,1
25743,4920,14,1
308072,9534,10,1
950,47141,7,0
559712,46822,11,1
3420465,16521,8,1
1255180,14343,4,1
2956153,25435,10,1
1025078,46667,16,1
817274,8929,8,1
527698,39577,11,0
2659885,44628,5,0
1024360,23537,9,0
3355336,1673,6,1
1416817,31663,7,1
1727508,13176,2,1
1494760,27966,7,1
790680,34128,3,1
1478182,28204,5,1
915681,45447,32,1
451620,35042,5,0
2568558,40146,4,1
1116456,30489,11,1
871779,31458,6,0
2501937,14853,11,1
811467,424,9,0
2797128,18432,2,1
3283104,47144,7,0
2841574,12036,5,1
3181406,18109,16,1
1736885,13646,37,1
2220957,5876,5,1
2577756,3696,4,1
1181655,5785,1,1
28143,25489,24,1
388677,2298,3,1
2423798,14917,4,1
1411566,24852,4,1
1331259,17948,2,0
1300840,43124,4,1
966356,5296,8,0
87495,41787,13,0
1615915,36522,8,1
2511514,21137,11,1
1476186,42736,2,1
3330609,6782,7,0
2771211,39312,7,0
949342,25640,3,1
966267,46666,27,1
2281728,16350,7,0
1942460,34282,7,1
1323365,5876,12,1
600510,44359,3,1
85049,22943,10,0
3003916,33787,2,1
2573936,4605,5,0
1596055,7969,10,1
3119653,4366,19,0
2543360,18337,1,0
2146487,21616,1,0
1281500,14633,5,1
1071835,33827,8,1
205629,42736,15,1
2876878,28156,12,1
797769,1838,1,1
85871,36695,2,0
55575,30327,18,0
651864,1999,7,1
775778,13176,1,1
13781,26369,20,0
670527,35473,1,0
3195704,13176,5,1
625987,46979,18,1
2533056,19003,8,0
3189842,21333,5,0
1633397,24850,7,1
1471733,5613,9,1
3300975,47209,25,1
1817365,43129,4,0
1647933,33596,4,1
337973,40261,2,1
2464483,19893,3,1
242652,39549,12,1
1170986,25647,4,1
2399482,46023,7,1
1989675,12888,5,1
3132115,30290,9,0
1326826,15261,16,1
3056185,49175,15,0
84918,26209,2,1
1966797,35734,17,0
776340,27521,9,1
2327602,13292,3,1
277645,46914,16,0
1714875,49683,7,0
688641,27104,3,1
2698276,9177,21,0
685796,48299,19,1
1454253,45161,4,0
2728842,43889,2,1
534205,4472,18,0
2350432,8570,14,1
2197260,46667,2,1
2210121,46584,15,1
278926,38662,1,0
2988009,4605,15,0
764455,39275,15,1
3287389,34739,18,1
2464172,4313,4,0
906649,40332,7,1
666537,18523,20,1
1853878,32403,13,1
1887243,44089,10,1
2975458,30776,12,0
3187438,28079,1,1
730564,11520,2,1
1922687,29223,3,1
1341591,32433,8,0
838234,18523,4,1
1885715,27104,9,1
2209053,38579,16,1
1257189,2966,8,0
2014433,49272,2,1
2999635,40706,13,1
2299465,35233,11,1
1485428,1194,1,0
369361,4410,5,1
2175265,32211,3,1
2532495,12392,1,0
288894,15290,8,0
2255810,36214,6,1
2251666,31759,2,0
1194277,4152,5,1
3410855,1605,4,1
2659909,32707,3,0
2269892,48205,4,1
1303255,27086,8,1
3217856,47325,2,1
2295096,31378,1,0
696015,10032,6,1
1413943,46676,5,1
749008,23765,7,1
10942,31683,4,0
2562296,39984,8,1
2978051,27156,30,1
2541210,46584,3,1
908151,36822,2,0
2906945,27694,10,1
1927481,22620,2,1
1231471,26940,6,1
3363810,33746,26,0
1463726,365,17,1
1957662,3397,20,1
1399090,16556,9,1
2877525,274,9,1
2252591,4960,6,0
3147655,36180,12,1
1550426,4920,7,1
100532,21137,5,1
1157312,30776,2,1
2313258,5250,27,0
3167181,11777,17,1
1289124,42972,5,1
198328,2067,12,0
526366,10644,4,0
607768,33216,4,1
1503116,21198,5,0
2783912,26985,5,0
1023535,9825,7,1
3082428,23537,2,0
1418906,47626,4,1
3227545,44545,7,1
1503472,49383,10,0
2251946,44047,24,0
2185586,15995,4,0
2079743,26384,4,0
2020110,47626,18,1
1703228,20631,4,1
1509568,10096,9,0
1675884,33640,18,0
1294242,20682,1,1
3119926,34234,19,1
2768846,48171,21,0
552194,25886,13,0
2688701,45492,21,0
1687032,41540,3,1
719776,4306,21,1
2202127,39375,9,0
2576300,18019,6,1
1320629,19057,7,0
263983,4957,2,1
855633,6274,29,1
3032138,45066,13,0
348230,41950,5,1
2396927,12745,2,1
967780,35208,10,1
321782,16868,14,0
1109058,6377,19,1
472061,48679,8,1
2856664,11440,2,1
1733225,30391,18,1
3396297,37201,10,0
343949,24799,1,0
2342690,5101,8,1
2961589,23527,14,0
257737,31964,2,0
2381242,37552,13,0
2672712,36929,6,1
2956414,14335,16,0
2778667,45007,12,0
496535,39427,18,0
2058667,9327,7,0
2164225,25195,1,1
1983613,12970,31,1
1284041,24838,7,0
1391082,8859,5,1
885485,22909,7,0
1305581,21659,9,1
411674,21137,1,1
2532615,41329,4,1
3259203,30450,1,1
1976775,46129,10,1
2458276,38817,3,1
2287708,21497,9,1
3319327,21137,4,1
2207551,9822,11,1
457819,49533,9,0
1313242,17429,5,1
1306395,28157,5,0
427708,47439,15,1
1718829,8193,16,1
2437068,29669,8,1
2897540,352,9,1
460576,21575,1,0
1941903,14129,5,1
3201059,12606,25,0
1860476,18171,3,1
2116739,31338,2,1
1077985,44156,5,1
879392,18465,2,1
1429137,14867,5,0
1387488,2295,10,1
3375557,13198,15,0
1473084,45800,9,0
2732563,2187,20,1
559949,35951,1,1
2548752,21938,2,1
1442424,22113,1,0
92097,28632,7,1
1589653,41637,17,0
868945,28985,5,1
2310057,26012,9,0
1582894,8414,8,0
1354249,27744,6,0
2675125,34126,3,0
1423842,895,4,1
1350399,10180,8,1
524407,30995,1,1
2038465,21616,6,1
1339858,41220,24,1
48051,48335,4,0
2092697,45007,1,1
460630,9387,8,1
2695135,19691,1,1
3005640,17652,20,1
1067170,5134,5,1
3221708,27903,1,0
670031,22720,5,0
2585001,5547,6,1
657215,26298,11,0
1325152,19660,2,1
2409679,20345,3,1
3169455,35942,14,1
1116501,37496,2,0
2123073,11520,3,1
1942907,36735,2,0
865249,39180,1,1
1437821,13733,12,1
2495866,43014,12,1
1401013,38453,6,1
1516890,27985,4,1
527869,26665,18,0
2746286,28601,1,0
3192701,33740,10,1
2923708,9741,1,0
2303266,8277,26,1
146429,22035,8,1
2297499,38127,9,1
1517066,37524,22,1
3210572,41188,5,0
1852711,7646,4,0
845410,26216,6,0
325482,21616,19,1
2731618,22474,34,0
2841106,9772,20,0
919456,46692,5,0
3006471,19863,10,1
2922142,43483,3,1
1657362,7131,9,1
1764424,34190,12,1
2702029,44328,8,1
1265227,15008,5,1
899925,13646,8,1
2851104,14284,8,0
1229502,33401,6,0
1544221,45,15,0
1940330,18531,7,1
2306686,49296,15,1
1711730,14111,5,0
3091718,22802,1,1
1770015,1310,14,1
269802,27751,8,1
1312645,31759,4,1
1774783,17617,4,0
3291485,26364,1,1
1043837,15424,2,1
974895,41332,1,1
888520,13176,20,1
374895,37687,11,1
1598716,41273,11,1
2134274,36793,26,0
529387,20840,8,0
1197030,26010,13,1
2827123,31717,24,0
2682729,47888,9,0
2238835,11773,1,0
1792204,31562,1,0
1642785,35951,2,1
376511,7021,6,0
1855805,12260,3,0
3271958,15285,15,1
2176475,35971,2,1
719160,13176,1,1
1895127,34927,2,1
1758289,40332,4,1
143690,24759,13,1
2884148,6369,1,1
2508768,31553,6,1
1528418,13829,11,0
1986664,19057,8,1
617919,32304,9,1
1184370,44177,3,1
1521408,39160,6,1
1137781,1330,5,0
2538607,43568,8,0
2417302,41665,9,1
2275390,16506,14,0
384609,15599,6,0
2106237,26346,6,1
164946,27344,1,1
2365806,27307,7,0
383153,33787,4,1
23145,22825,5,1
431454,25976,16,1
1622394,48812,18,0
2880068,9839,4,0
1929676,44449,13,0
398282,36316,3,1
2415232,48023,17,0
2611701,47766,4,1
853793,21827,15,1
1493198,39619,20,0
2736313,34282,7,1
1097181,19057,5,0
2618699,39561,9,0
2640036,25133,9,1
2472986,37646,7,1
168246,32534,10,1
936178,12395,9,1
3374492,29418,1,0
3257656,1468,2,1
2267330,16398,8,0
1017990,9058,20,1
1747492,32299,7,0
2516970,39863,2,1
1870907,46313,1,1
458247,22802,2,1
2668162,1194,2,1
1031794,24288,13,1
858388,38200,1,1
2877284,40706,3,1
2872974,41290,1,1
1981441,32740,2,1
1081668,42615,4,1
2311817,38544,18,1
1241223,26790,23,1
2407033,13417,9,1
3237263,5907,4,1
2627616,25837,17,1
2980404,27845,1,1
694517,32857,5,0
1167663,45066,1,1
2800040,21288,10,1
2206671,27733,11,0
393150,21137,14,1
419822,13176,2,1
385302,1999,5,0
2468654,13176,2,1
231211,17920,2,0
3107324,27344,12,0
947792,5077,11,1
3182516,34608,20,1
2996063,35221,6,0
1535895,16797,7,1
2710816,19478,5,1
3097182,22395,5,0
2541465,16291,13,1
843812,21137,6,0
758204,29307,17,1
2533998,35249,10,0
1651160,25640,3,1
2065401,24499,1,1
515469,25985,11,0
3195716,23,22,1
770685,17581,7,1
3032398,19678,2,0
1565103,19625,6,1
3075037,8073,6,1
2972492,27086,7,1
2675595,20995,4,0
720964,19178,7,1
2552335,16561,20,0
3396814,24964,12,1
3113868,13070,2,1
325100,13740,14,1
1093907,9786,4,1
1036158,4541,5,0
1384036,44170,1,0
2003031,3583,1,0
1044397,22240,2,1
2764359,17758,12,0
3235078,11123,12,1
1092898,35121,18,0
776803,6489,9,1
2980232,14778,5,1
1309192,26138,8,0
182841,23671,10,0
1381143,23594,12,0
1254024,33037,16,1
2131005,21405,9,1
2586784,12958,4,0
857869,24933,36,0
15795,10749,1,1
1795158,31366,1,1
3160532,13203,1,1
160285,17862,1,1
1243610,13838,5,1
925581,10761,8,1
2246595,44661,5,1
1638134,31557,3,0
143107,23516,13,1
2154122,1244,8,0
429938,46906,17,0
874717,44632,14,1
1778368,12206,29,0
3151974,39563,3,0
2408343,11005,12,1
1227867,49235,1,1
584477,40821,8,0
3323086,29166,3,0
1150159,6126,7,1
1979960,10644,19,0
1690532,20940,3,1
182775,7746,43,0
3216818,39877,7,1
2409859,26369,4,1
2727321,15613,1,1
1856235,35108,3,1
541955,18290,7,0
2170081,15704,12,1
2092813,781,11,1
1026818,38697,1,1
2706854,22959,7,1
3350063,31717,16,1
2926512,17284,2,1
821002,27521,3,1
2617045,5710,14,0
1522336,11782,3,1
2857649,45106,6,0
2094048,19706,21,0
2848363,19446,18,0
1953329,46979,1,0
3220079,10246,2,0
1826774,22142,3,1
343484,48404,14,0
3261263,8518,2,0
2636243,20842,15,1
2226711,7503,8,1
2635780,29455,2,1
1153294,24964,11,0
2143900,49235,3,1
2390177,47965,17,0
2061831,43631,1,1
2928960,47140,17,1
2551666,4920,14,1
1260671,38997,8,1
2973943,42265,6,1
762555,43961,9,0
829374,28204,5,1
1237196,9138,1,1
1058385,23375,5,1
468907,46979,6,1
2629473,26940,9,1
669025,43908,1,1
841332,45064,5,1
2000027,8518,13,1
3062690,44042,1,1
2178813,16953,1,1
558095,21903,8,0
1418364,32647,15,0
1917181,45603,14,1
2081941,16744,13,1
806916,5161,4,1
1775253,20947,1,0
130040,25340,1,0
1342988,48716,3,1
2435419,22993,9,1
2989149,9839,6,1
1187056,21543,4,0
1187760,37053,12,0
321018,49282,8,0
2806593,9124,18,1
2456344,13176,3,0
3383091,23079,2,1
722845,28745,4,0
1141016,11678,11,0
2882841,43875,4,0
2281375,33020,12,1
2650795,17038,12,1
1267214,11440,12,1
3140397,41220,9,0
2864627,34483,7,1
3067419,20995,6,1
351400,4374,3,0
569084,43371,5,0
1931346,14258,1,1
711898,23088,31,1
129264,13338,7,0
2182649,19019,2,1
1292052,38028,2,1
943560,48057,1,1
2523415,41665,8,1
1544726,1529,26,0
2892605,25647,5,1
620488,12606,1,1
771285,47209,12,1
2074576,21573,1,1
3143696,26604,10,1
3392431,44632,4,1
684438,35652,3,1
3050045,11109,1,0
2903332,18555,5,0
3032626,37977,20,0
272038,43154,12,0
2534470,8309,10,0
3336605,15613,13,1
1954094,13640,3,1
1111909,28278,20,1
676963,5068,2,1
403448,16797,7,1
3237639,35951,3,0
3275258,25804,1,1
352026,45066,6,1
310853,5097,8,0
2754560,3376,9,0
2153750,27872,13,1
2741111,40706,12,1
946290,35163,4,1
1772337,2326,7,1
944189,5390,6,1
3211970,48902,2,1
2521196,1819,7,1
2846070,42719,2,1
2901571,46979,11,0
2715537,5385,22,1
2072767,31553,2,0
3076596,41658,25,1
2412394,22035,8,0
1183028,27966,12,1
1975380,47900,2,1
2467341,41950,8,1
347395,21405,2,1
454471,36550,6,1
1744750,24852,2,1
2818631,42134,8,1
1576546,27344,4,0
1047855,21903,7,1
1662582,22594,7,1
1765663,5025,6,1
3059395,41004,21,0
1297782,13176,1,1
2774813,6631,8,0
1646432,22035,8,1
2039186,27730,13,1
2359862,39479,13,0
1392695,18523,7,1
1476104,29675,24,1
1096590,44987,11,0
378346,30266,6,0
1583744,39928,23,1
819788,13176,2,1
1590479,4575,5,1
1302916,43122,19,1
1019959,18418,6,1
2307231,25146,3,1
2736650,11520,4,1
1430791,21903,30,1
358623,31150,8,0
161088,41135,2,1
2639879,46820,11,1
491407,40516,8,0
2801844,35473,4,1
3130255,44912,5,0
658571,46900,12,0
2107437,46906,19,1
3168612,5782,15,0
1670785,17794,21,0
1929873,40199,4,1
3004646,24115,8,1
341009,465,22,0
1502377,30744,3,1
1168731,4562,3,1
229631,44672,26,0
2562506,32689,14,1
446747,14161,2,1
2156489,10551,3,0
2678318,5450,3,1
3200884,38439,42,0
2908417,11619,9,1
3167584,28842,3,0
964827,20460,17,0
2683088,14867,7,0
2586670,35652,1,1
577913,8744,6,0
7455,17319,8,1
1219257,17794,5,1
123755,47672,7,0
1118378,15386,11,0
3059078,39491,8,1
49706,6142,6,0
2147987,42110,9,1
3031840,8843,10,1
1544816,28220,2,0
1672644,5785,7,0
2888526,11235,16,0
2238155,28199,8,0
2810190,38200,4,0
2276601,28745,4,1
811974,43183,4,0
1535538,25544,6,1
2693326,43352,3,1
2003627,13176,2,1
1781586,43886,18,0
1864956,14467,3,1
1563641,31717,5,1
619427,12341,3,1
1319112,20930,5,0
294981,23892,1,0
2132816,34401,3,0
2313991,35498,1,0
2586202,26604,28,0
1959654,22713,19,1
2569460,37478,7,0
